espèce source,interaction,espèce cible,source,poids,commentaire
aneth,favorise,betterave,"Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'IDEP Foundation', Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",8.0,
aneth,favorise,brocoli,"Favorise d'après 'Le potager de Marie', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'IDEP Foundation', Favorise d'après 'Companion gardening', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",6.0,
aneth,défavorise,carotte,"Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'IDEP Foundation', Favorise d'après 'Jardinage Biologique', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Association FredoBio', Défavorise d'après 'Jardipartage', Défavorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Wikipedia. Article ""Culture associée""', Défavorise d'après 'Companion planting', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Companion Planting  The Natural Way to Gardening', Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Companion gardening', Défavorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'ATTRA. National Sustainable Agriculture Information Service', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",3.0,
aneth,défavorise,carvi,Défavorise d'après 'Companion planting',1.0,
aneth,favorise,cerfeuil,Favorise d'après 'IDEP Foundation',1.0,
aneth,favorise,chou de bruxelles,"Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Le potager de Marie', Favorise d'après 'IDEP Foundation', Favorise d'après 'Companion gardening', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",5.0,
aneth,favorise,chou-rave,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",1.0,
aneth,favorise,choux,"Favorise d'après 'Le potager de Marie', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Companion gardening', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Companion planting', Favorise d'après 'IDEP Foundation', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Défavorise d'après 'Companion Planting  The Natural Way to Gardening', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",12.0,
aneth,favorise,concombre,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Le potager de Marie', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",10.0,
aneth,favorise,coriandre,Favorise d'après 'IDEP Foundation',1.0,
aneth,favorise,cornichon,"Favorise d'après 'Le potager de Marie', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",3.0,
aneth,favorise,céleris,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Sustainable Gardening Australia'",2.0,
aneth,favorise,endive,"Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3'",1.0,
aneth,favorise,fève fèverole,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",3.0,
aneth,favorise,haricots,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Ekopedia : cultures associées'",4.0,
aneth,favorise,laitue,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Ekopedia : cultures associées', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",4.0,
aneth,favorise,maïs,Favorise d'après 'Companion planting',1.0,
aneth,favorise,navet,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
aneth,favorise,oignon,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Companion planting', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",8.0,
aneth,défavorise,panais,"Favorise d'après 'IDEP Foundation', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
aneth,favorise,piment,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
aneth,favorise,poireau,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
aneth,favorise,poivron,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
aneth,favorise,pomme de terre,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
aneth,repousse,pucerons,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
aneth,favorise,radis,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
aneth,favorise,scarole,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
aneth,favorise,tomate,"Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Le potager de Marie', Favorise d'après 'IDEP Foundation', Défavorise d'après 'Companion planting'",4.0,
angélique,défavorise,aneth,"Défavorise d'après 'Companion planting', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",2.0,
angélique,défavorise,betterave,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
angélique,attire,chrysopes,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
angélique,attire,coccinelles,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
angélique,défavorise,céleris,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
anis,défavorise,absinthe,"Défavorise d'après 'Le Monde', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",2.0,
anis,défavorise,armoise,"Défavorise d'après 'Ecological Agriculture Projects, McGill University'",1.0,
anis,favorise,choux,Favorise d'après 'Le potager de Marie',1.0,
anis,favorise,coriandre,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Plantes amies, ennemies', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",3.0,
anis,favorise,haricots,Favorise d'après 'Ekopedia : cultures associées',1.0,
araignées,repousse,pucerons,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
armoise,défavorise,anis,"Défavorise d'après 'Ecological Agriculture Projects, McGill University'",1.0,
armoise,défavorise,cumin,"Défavorise d'après 'Ecological Agriculture Projects, McGill University'",1.0,
armoise,défavorise,fenouil,"Défavorise d'après 'Ecological Agriculture Projects, McGill University'",1.0,
armoise,défavorise,sauge,"Défavorise d'après 'Ecological Agriculture Projects, McGill University'",1.0,
arroche,défavorise,pomme de terre,"Défavorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Le Monde', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",4.0,
artichaut,défavorise,ail,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",2.0,
artichaut,favorise,asperge,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie'",3.0,
artichaut,favorise,aubergine,Favorise d'après 'Le potager de Marie',1.0,
artichaut,attire,bourdons,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
artichaut,favorise,brocoli,Favorise d'après 'Ekopedia : cultures associées',1.0,
artichaut,favorise,capucine,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
artichaut,favorise,chou de bruxelles,Favorise d'après 'Ekopedia : cultures associées',1.0,
artichaut,favorise,choux,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Ekopedia : cultures associées', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",4.0,
artichaut,favorise,endive,Favorise d'après 'Ekopedia : cultures associées',1.0,
artichaut,favorise,estragon,Favorise d'après 'Companion planting',1.0,
artichaut,favorise,fève fèverole,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Ecological Agriculture Projects, McGill University'",3.0,
artichaut,favorise,haricots,"Favorise d'après 'Jardinage Biologique', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager'",5.0,
artichaut,favorise,laitue,"Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Le potager de Marie', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",6.0,
artichaut,favorise,oignon,"Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",3.0,
artichaut,favorise,persil,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",2.0,
artichaut,favorise,poireau,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",2.0,
artichaut,favorise,pois,"Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Ecological Agriculture Projects, McGill University'",4.0,
artichaut,défavorise,pomme de terre,Défavorise d'après 'Companion gardening',1.0,
artichaut,favorise,radis,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Jardinage Biologique'",5.0,
